FeedbackID,UserID,FeatureID,Category,SentimentScore,Comment,Timestamp
FB3000285,U103127,F1007,Bug,3,Enjoyed using it — kept me motivated.,2024-09-08 21:41:29
FB3000286,U106898,F1295,UI/UX,2,Could use better instructions or tooltips.,2024-04-16 14:41:18
FB3000287,U102793,F1186,UI/UX,3,"Really like the design, clean and focused.",2024-11-18 09:17:50
FB3000288,U109727,F1169,Positive,4,Helped me focus on small goals each day.,2024-10-19 19:50:25
FB3000289,U104607,F1220,Confusing,3,Nice addition. Feels thoughtful.,2024-07-21 21:58:08
FB3000290,U106603,F1245,UI/UX,4,Very interactive — I was surprised!,2024-08-26 09:49:59
FB3000291,U103190,F1046,UI/UX,1,Felt too overwhelming — too much info at once.,2024-06-08 09:39:27
FB3000292,U104063,F1275,Positive,5,Would love to see this in more languages.,2024-09-27 14:52:58
FB3000293,U104893,F1188,UI/UX,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-01 09:32:52
FB3000294,U107733,F1154,Bug,3,Enjoyed using it — kept me motivated.,2024-05-03 08:36:23
FB3000295,U106361,F1060,Positive,1,App kept freezing while using this feature.,2024-04-13 18:28:20
FB3000296,U104818,F1113,Confusing,1,Text was hard to read on mobile.,2024-07-30 16:47:27
FB3000297,U106803,F1115,UI/UX,4,Micro animations made it feel alive.,2024-04-04 14:03:56
FB3000298,U108308,F1229,Bug,1,Too many clicks to get to the content.,2024-07-12 03:58:27
FB3000299,U107370,F1201,Suggestion,3,"Really like the design, clean and focused.",2024-05-17 04:10:54
FB3000300,U100744,F1132,UI/UX,4,Animations made it more engaging.,2024-11-04 09:25:42
FB3000301,U101535,F1159,Suggestion,3,"Really like the design, clean and focused.",2024-01-14 01:20:40
FB3000302,U100061,F1111,Positive,3,Nice addition. Feels thoughtful.,2024-12-21 22:57:31
FB3000303,U101627,F1286,Suggestion,5,Super helpful and intuitive — great job.,2024-06-08 02:27:17
FB3000304,U109484,F1292,Bug,2,Could use better instructions or tooltips.,2024-05-31 16:58:51
FB3000305,U107918,F1196,Bug,1,Felt too overwhelming — too much info at once.,2024-03-04 15:17:38
FB3000306,U101367,F1137,Confusing,1,App kept freezing while using this feature.,2024-05-26 19:55:07
FB3000307,U102887,F1180,Bug,2,Took a while to load but useful once it did.,2024-07-17 20:26:11
FB3000308,U105274,F1265,UI/UX,2,Took a while to load but useful once it did.,2024-04-05 05:12:28
FB3000309,U107469,F1234,Bug,1,App kept freezing while using this feature.,2024-05-01 17:41:01
FB3000310,U107866,F1286,UI/UX,1,Didn’t understand what I was supposed to do.,2024-07-11 13:49:51
FB3000311,U101993,F1080,Positive,4,Very interactive — I was surprised!,2024-10-24 17:47:20
FB3000312,U107907,F1062,Suggestion,4,Micro animations made it feel alive.,2024-05-09 20:42:33
FB3000313,U104393,F1052,UI/UX,3,Nice addition. Feels thoughtful.,2024-07-29 12:17:18
FB3000314,U105226,F1183,UI/UX,3,Enjoyed using it — kept me motivated.,2024-11-22 10:23:48
FB3000315,U109975,F1240,Positive,1,Text was hard to read on mobile.,2024-11-08 04:07:07
FB3000316,U105934,F1170,Positive,5,Loved how easy it was to navigate!,2024-08-15 17:05:26
FB3000317,U107660,F1062,UI/UX,1,Felt too overwhelming — too much info at once.,2024-07-10 16:18:35
FB3000318,U100914,F1152,UI/UX,2,Could use better instructions or tooltips.,2024-06-28 09:43:34
FB3000319,U100323,F1084,Positive,5,Love the dark mode — saved my eyes!,2024-04-19 17:19:46
FB3000320,U108686,F1083,Bug,1,App kept freezing while using this feature.,2024-01-08 03:17:16
FB3000321,U107019,F1028,Bug,2,Took a while to load but useful once it did.,2024-03-12 09:47:41
FB3000322,U105502,F1039,Bug,2,Could use better instructions or tooltips.,2024-10-28 02:35:31
FB3000323,U106948,F1077,UI/UX,3,"Really like the design, clean and focused.",2024-09-06 13:28:53
FB3000324,U108254,F1029,Bug,1,Didn’t understand what I was supposed to do.,2024-01-23 17:39:10
FB3000325,U103376,F1225,Positive,1,The feature felt a bit clunky and slow.,2024-01-26 04:14:32
FB3000326,U102377,F1051,Suggestion,3,Nice addition. Feels thoughtful.,2024-05-27 10:45:31
FB3000327,U109495,F1064,Positive,1,Felt too overwhelming — too much info at once.,2024-05-30 00:07:26
FB3000328,U108191,F1102,Bug,3,"Really like the design, clean and focused.",2024-03-14 09:09:21
FB3000329,U103017,F1244,UI/UX,2,Took a while to load but useful once it did.,2024-08-27 11:24:29
FB3000330,U100977,F1107,Positive,1,Felt too overwhelming — too much info at once.,2024-12-26 19:05:21
FB3000331,U104135,F1187,Positive,4,Micro animations made it feel alive.,2024-02-28 19:56:00
FB3000332,U107516,F1134,Suggestion,3,Enjoyed using it — kept me motivated.,2024-04-20 14:48:24
FB3000333,U104528,F1078,Confusing,1,Didn’t understand what I was supposed to do.,2024-06-21 03:16:45
FB3000334,U100348,F1005,Bug,4,Micro animations made it feel alive.,2024-01-03 08:17:52
FB3000335,U108382,F1099,Bug,4,Very interactive — I was surprised!,2024-10-08 09:45:16
FB3000336,U104887,F1259,Positive,5,Would love to see this in more languages.,2024-05-13 04:39:33
FB3000337,U100096,F1098,UI/UX,1,Too many clicks to get to the content.,2024-04-30 12:00:40
FB3000338,U102833,F1168,UI/UX,1,App kept freezing while using this feature.,2024-07-03 17:32:57
FB3000339,U103704,F1246,Suggestion,1,Too many clicks to get to the content.,2024-01-19 12:45:26
FB3000340,U109367,F1135,Positive,3,Enjoyed using it — kept me motivated.,2024-04-13 05:01:35
FB3000341,U104645,F1070,UI/UX,1,Text was hard to read on mobile.,2024-04-04 21:44:40
FB3000342,U107417,F1021,Confusing,3,Enjoyed using it — kept me motivated.,2024-11-07 01:57:15
FB3000343,U104010,F1047,Positive,5,Would love to see this in more languages.,2024-09-28 20:27:33
FB3000344,U105109,F1150,Suggestion,2,Took a while to load but useful once it did.,2024-05-23 20:07:03
FB3000345,U105943,F1044,Bug,1,The feature felt a bit clunky and slow.,2024-06-30 01:17:31
FB3000346,U102355,F1169,Suggestion,1,App kept freezing while using this feature.,2024-05-26 10:57:09
FB3000347,U102365,F1174,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-08-12 18:22:28
FB3000348,U106412,F1264,UI/UX,5,Super helpful and intuitive — great job.,2024-06-30 16:11:09
FB3000349,U108602,F1134,Confusing,5,Loved how easy it was to navigate!,2024-06-30 00:17:32
FB3000350,U100542,F1044,Bug,1,Text was hard to read on mobile.,2024-09-25 19:01:56
FB3000351,U104362,F1011,Positive,3,"Really like the design, clean and focused.",2024-03-23 16:14:20
FB3000352,U107619,F1030,Positive,4,Micro animations made it feel alive.,2024-05-21 02:08:30
FB3000353,U104621,F1277,Suggestion,2,Took a while to load but useful once it did.,2024-04-02 11:53:25
FB3000354,U100024,F1172,Bug,3,"Really like the design, clean and focused.",2024-07-30 15:26:24
FB3000355,U109185,F1195,Positive,3,Nice addition. Feels thoughtful.,2024-03-25 16:36:30
FB3000356,U104792,F1036,Positive,2,Took a while to load but useful once it did.,2024-05-10 23:19:39
FB3000357,U100942,F1150,UI/UX,5,Would love to see this in more languages.,2024-05-29 01:28:03
FB3000358,U107073,F1024,Suggestion,3,Enjoyed using it — kept me motivated.,2024-10-26 23:07:28
FB3000359,U108270,F1008,Suggestion,2,Could use better instructions or tooltips.,2024-10-06 17:40:12
FB3000360,U109223,F1263,Confusing,2,Took a while to load but useful once it did.,2024-12-03 15:33:45
FB3000361,U102202,F1127,Positive,1,App kept freezing while using this feature.,2024-01-27 22:54:59
FB3000362,U105094,F1229,Suggestion,2,Took a while to load but useful once it did.,2024-01-13 02:41:38
FB3000363,U100694,F1284,Positive,5,Love the dark mode — saved my eyes!,2024-03-08 21:57:21
FB3000364,U105948,F1083,Confusing,5,Loved how easy it was to navigate!,2024-04-21 07:03:33
FB3000365,U107461,F1213,UI/UX,5,Love the dark mode — saved my eyes!,2024-01-29 18:22:21
FB3000366,U108053,F1052,Positive,1,The feature felt a bit clunky and slow.,2024-02-15 18:11:59
FB3000367,U105748,F1169,Suggestion,2,Took a while to load but useful once it did.,2024-03-27 20:06:19
FB3000368,U100772,F1114,UI/UX,4,Very interactive — I was surprised!,2024-01-21 14:21:18
FB3000369,U109435,F1062,Bug,5,Love the dark mode — saved my eyes!,2024-12-21 19:50:48
FB3000370,U102754,F1096,Suggestion,1,Too many clicks to get to the content.,2024-01-25 08:01:22
FB3000371,U102862,F1098,Positive,4,Micro animations made it feel alive.,2024-07-28 20:35:23
FB3000372,U105699,F1155,Confusing,5,Love the dark mode — saved my eyes!,2024-04-18 22:05:58
FB3000373,U103618,F1070,Positive,4,Animations made it more engaging.,2024-04-14 16:53:33
FB3000374,U103918,F1144,Confusing,3,Nice addition. Feels thoughtful.,2024-10-15 12:25:16
FB3000375,U100878,F1090,Suggestion,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-02-04 16:18:23
FB3000376,U106034,F1050,Suggestion,1,Too many clicks to get to the content.,2024-09-18 16:10:55
FB3000377,U103537,F1173,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-03-28 14:05:47
FB3000378,U106121,F1154,Positive,4,Micro animations made it feel alive.,2024-08-07 15:56:51
FB3000379,U109064,F1070,Positive,1,The feature felt a bit clunky and slow.,2024-06-24 04:00:04
FB3000380,U103044,F1067,Confusing,1,The feature felt a bit clunky and slow.,2024-05-07 04:11:07
FB3000381,U103199,F1151,Positive,5,Love the dark mode — saved my eyes!,2024-10-05 11:43:52
FB3000382,U106817,F1147,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-08 07:16:49
FB3000383,U100719,F1059,Suggestion,5,Super helpful and intuitive — great job.,2024-12-11 14:46:24
FB3000384,U104108,F1058,UI/UX,4,Micro animations made it feel alive.,2024-12-20 10:23:36
FB3000385,U108852,F1051,Confusing,5,Love the dark mode — saved my eyes!,2024-04-16 12:07:52
FB3000386,U102825,F1223,Positive,2,Could use better instructions or tooltips.,2024-09-27 00:35:27
FB3000387,U108959,F1015,Positive,5,Super helpful and intuitive — great job.,2024-07-04 03:48:43
FB3000388,U104046,F1034,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-11-07 00:51:27
FB3000389,U104840,F1068,UI/UX,1,Felt too overwhelming — too much info at once.,2024-11-09 09:14:00
FB3000390,U103681,F1146,Positive,2,Took a while to load but useful once it did.,2024-12-16 20:53:10
FB3000391,U100334,F1234,UI/UX,1,The feature felt a bit clunky and slow.,2024-05-19 22:28:43
FB3000392,U101588,F1159,UI/UX,4,Helped me focus on small goals each day.,2024-07-31 00:30:53
FB3000393,U100331,F1114,Suggestion,3,"Really like the design, clean and focused.",2024-01-16 14:19:11
FB3000394,U101977,F1179,Suggestion,3,"Really like the design, clean and focused.",2024-02-16 07:12:19
FB3000395,U100067,F1119,Suggestion,3,Nice addition. Feels thoughtful.,2024-10-03 23:37:19
FB3000396,U107074,F1237,UI/UX,1,Didn’t understand what I was supposed to do.,2024-09-09 09:33:16
FB3000397,U104441,F1035,Confusing,3,Enjoyed using it — kept me motivated.,2024-05-31 01:50:12
FB3000398,U101986,F1271,Bug,1,Didn’t understand what I was supposed to do.,2024-09-06 07:10:10
FB3000399,U106543,F1220,Positive,2,Took a while to load but useful once it did.,2024-09-07 07:28:15
FB3000400,U107236,F1158,UI/UX,5,Loved how easy it was to navigate!,2024-05-16 02:16:20
FB3000401,U102967,F1227,Positive,4,Helped me focus on small goals each day.,2024-05-19 04:57:48
FB3000402,U106589,F1259,Confusing,3,Nice addition. Feels thoughtful.,2024-05-08 20:22:14
FB3000403,U100063,F1282,UI/UX,3,Enjoyed using it — kept me motivated.,2024-08-26 14:11:16
FB3000404,U100658,F1068,UI/UX,1,Felt too overwhelming — too much info at once.,2024-02-09 18:12:25
FB3000405,U103496,F1136,UI/UX,4,Micro animations made it feel alive.,2024-04-20 18:51:20
FB3000406,U106454,F1011,Positive,2,Took a while to load but useful once it did.,2024-01-17 19:55:46
FB3000407,U102524,F1139,Confusing,1,App kept freezing while using this feature.,2024-10-13 13:50:08
FB3000408,U107283,F1219,Positive,3,Nice addition. Feels thoughtful.,2024-05-19 04:31:14
FB3000409,U104877,F1098,Positive,2,Took a while to load but useful once it did.,2024-06-18 21:50:05
FB3000410,U103492,F1205,Positive,2,Took a while to load but useful once it did.,2024-11-09 16:42:49
FB3000411,U105306,F1116,Positive,5,Love the dark mode — saved my eyes!,2024-06-01 02:20:13
FB3000412,U101360,F1260,Positive,5,Would love to see this in more languages.,2024-08-29 18:21:42
FB3000413,U108851,F1032,Suggestion,5,Would love to see this in more languages.,2024-02-17 10:25:36
FB3000414,U107976,F1190,Positive,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-06-07 00:22:49
FB3000415,U100831,F1121,Confusing,4,Micro animations made it feel alive.,2024-02-04 23:17:04
FB3000416,U102905,F1234,Suggestion,1,Text was hard to read on mobile.,2024-05-18 19:29:16
FB3000417,U108032,F1153,Confusing,1,Didn’t understand what I was supposed to do.,2024-10-24 16:10:25
FB3000418,U104028,F1049,UI/UX,1,Too many clicks to get to the content.,2024-12-08 03:25:53
FB3000419,U109126,F1037,Bug,3,Nice addition. Feels thoughtful.,2024-09-06 13:00:34
FB3000420,U100038,F1167,Bug,2,Took a while to load but useful once it did.,2024-02-21 23:31:43
FB3000421,U109844,F1199,Positive,5,Would love to see this in more languages.,2024-08-14 14:40:43
FB3000422,U104378,F1227,Positive,3,"Really like the design, clean and focused.",2024-05-05 17:28:15
FB3000423,U107505,F1206,UI/UX,5,Super helpful and intuitive — great job.,2024-11-17 23:17:20
FB3000424,U109974,F1230,Confusing,2,Could use better instructions or tooltips.,2024-10-01 17:47:34
FB3000425,U106509,F1137,UI/UX,3,"Really like the design, clean and focused.",2024-07-23 14:11:42
FB3000426,U106803,F1056,Suggestion,2,Could use better instructions or tooltips.,2024-01-07 11:08:56
FB3000427,U100082,F1231,Suggestion,4,Helped me focus on small goals each day.,2024-02-08 21:08:05
FB3000428,U105029,F1131,Positive,5,Super helpful and intuitive — great job.,2024-04-05 15:57:05
FB3000429,U109050,F1076,Suggestion,4,Animations made it more engaging.,2024-08-14 23:21:41
FB3000430,U108783,F1228,Confusing,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-12-11 01:39:40
FB3000431,U108820,F1268,Confusing,2,Took a while to load but useful once it did.,2024-04-29 11:28:18
FB3000432,U106212,F1227,Positive,2,Could use better instructions or tooltips.,2024-11-30 08:23:05
FB3000433,U102898,F1032,UI/UX,5,Loved how easy it was to navigate!,2024-08-21 19:00:44
FB3000434,U100124,F1174,Confusing,1,Too many clicks to get to the content.,2024-03-26 06:09:23
FB3000435,U103307,F1143,UI/UX,3,Nice addition. Feels thoughtful.,2024-05-24 05:12:22
FB3000436,U101562,F1002,Suggestion,3,Enjoyed using it — kept me motivated.,2024-03-31 22:59:20
FB3000437,U100368,F1192,Positive,4,Animations made it more engaging.,2024-08-28 06:24:59
FB3000438,U104738,F1175,Suggestion,4,Helped me focus on small goals each day.,2024-08-17 05:58:27
FB3000439,U107489,F1290,Suggestion,1,The feature felt a bit clunky and slow.,2024-03-25 09:17:41
FB3000440,U108968,F1194,Positive,3,"Really like the design, clean and focused.",2024-11-20 15:44:33
FB3000441,U109746,F1033,Positive,3,Enjoyed using it — kept me motivated.,2024-05-03 08:03:44
FB3000442,U105436,F1257,Bug,4,Helped me focus on small goals each day.,2024-05-30 05:00:38
FB3000443,U106308,F1208,Positive,2,Could use better instructions or tooltips.,2024-11-19 17:27:28
FB3000444,U106902,F1263,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-04-20 08:35:36
FB3000445,U107244,F1220,Positive,5,Loved how easy it was to navigate!,2024-03-20 05:57:57
FB3000446,U100120,F1151,Bug,2,Didn’t notice this until the end — maybe highlight it earlier?,2024-10-14 03:28:31
FB3000447,U107359,F1245,UI/UX,3,"Really like the design, clean and focused.",2024-10-20 03:36:18
FB3000448,U107215,F1218,Suggestion,4,Helped me focus on small goals each day.,2024-11-02 19:01:33
FB3000449,U105910,F1201,Bug,4,Helped me focus on small goals each day.,2024-08-27 22:11:48
FB3000450,U105585,F1186,Suggestion,5,Love the dark mode — saved my eyes!,2024-02-15 05:11:42
FB3000451,U104608,F1098,UI/UX,5,Would love to see this in more languages.,2024-12-10 22:11:28
FB3000452,U108044,F1084,UI/UX,4,Very interactive — I was surprised!,2024-09-10 11:05:50
FB3000453,U107856,F1114,UI/UX,3,Enjoyed using it — kept me motivated.,2024-09-06 00:37:22
FB3000454,U100477,F1180,UI/UX,1,Didn’t understand what I was supposed to do.,2024-01-29 03:02:32
FB3000455,U103782,F1163,Confusing,3,Enjoyed using it — kept me motivated.,2024-07-23 21:22:50
FB3000456,U100268,F1116,Bug,1,App kept freezing while using this feature.,2024-11-23 18:00:30
FB3000457,U101318,F1040,Confusing,1,Text was hard to read on mobile.,2024-11-27 01:23:42
FB3000458,U108578,F1137,Positive,3,Nice addition. Feels thoughtful.,2024-05-11 04:58:39
FB3000459,U101536,F1016,Bug,4,Animations made it more engaging.,2024-09-13 16:31:18
FB3000460,U101452,F1209,Bug,1,Too many clicks to get to the content.,2024-05-04 19:11:56
FB3000461,U101660,F1020,Bug,3,Nice addition. Feels thoughtful.,2024-09-11 08:33:31
FB3000462,U107964,F1119,Positive,3,Enjoyed using it — kept me motivated.,2024-11-01 08:49:36
FB3000463,U105139,F1096,Bug,3,Enjoyed using it — kept me motivated.,2024-06-30 00:38:08
FB3000464,U108959,F1266,Bug,4,Very interactive — I was surprised!,2024-08-23 14:30:02
FB3000465,U101435,F1193,Bug,5,Super helpful and intuitive — great job.,2024-02-23 10:59:58
FB3000466,U106193,F1215,Positive,1,Didn’t understand what I was supposed to do.,2024-10-03 01:48:00
FB3000467,U102587,F1058,Bug,3,Nice addition. Feels thoughtful.,2024-01-20 00:49:51
FB3000468,U108153,F1154,Confusing,5,Super helpful and intuitive — great job.,2024-03-27 19:29:47
FB3000469,U106054,F1205,UI/UX,1,App kept freezing while using this feature.,2024-03-02 17:55:25
FB3000470,U108049,F1098,Suggestion,5,Would love to see this in more languages.,2024-07-10 10:52:10
